dlist,elist,genus_jw,se_jw,gender_switch
Gentianella caucasica,Gentianella caucasica,1.0,1.0,False
Gentianella hispanica,Gentianella hispanica,1.0,1.0,False
Gentianella amarella,Gentianella amarella,1.0,1.0,False
Gentianella campestris,Gentianella campestris,1.0,1.0,False
Gentianella obtusifolia,Gentianella obtusifolia,1.0,1.0,False
Gentianella dentosa,Gentianella detonsa,1.0,0.942857142857,False
Gentianella baltica,Gentianella baltica,1.0,1.0,False
Gentianella anglica,Gentianella anglica,1.0,1.0,False
Gentianella sandiana,Gentianella sandiana,1.0,1.0,False
Gentianella rhaetica,Gentianella rhaetica,1.0,1.0,False
Gentianella macrantha,Gentianella macrantha,1.0,1.0,False
Gentianella wrightii,Gentianella wrightii,1.0,1.0,False
Gentianella tenella,Gentianella tenella,1.0,1.0,False
Gentianella polymorpha,Gentianella polymorpha,1.0,1.0,False
Gentianella axillaris,Gentianella axillaris,1.0,1.0,False
Gentianella falcata,Gentianella falcata,1.0,1.0,False
Gentianella caucasea,Gentianella caucasea,1.0,1.0,False
Gentianopsis holopetala,Gentianopsis holopetala,1.0,1.0,False
Gentianopsis lanceolata,Gentianopsis lanceolata,1.0,1.0,False
Gentianopsis detonsa,Gentianopsis detonsa,1.0,1.0,False
Gentianopsis macrantha,Gentianopsis macrantha,1.0,1.0,False
Gentianopsis thermalis,Gentianopsis thermalis,1.0,1.0,False
Gentianusa lutea,Gentianusa lutea,1.0,1.0,False
Geoffraea spinosa,Geoffroea spinosa,0.953703703704,1.0,False
Geoffraea decorticans,Geoffroea decorticans,0.953703703704,1.0,False
Geoffroea decorticans,Geoffroea decorticans,1.0,1.0,False
Geoffroea spinosa,Geoffroea spinosa,1.0,1.0,False
Geophila repens,Geophila repens,1.0,1.0,False
Geophila macropoda,Geophila macropoda,1.0,1.0,False
Geophila cordata,Geophila cordata,1.0,1.0,False
Geranium robertianum,Geranium robertianum,1.0,1.0,False
Geranium columbinum,Geranium columbinum,1.0,1.0,False
Geranium berteroanum,Geranium berteroanum,1.0,1.0,False
Geranium malviflorum,Geranium malviflorum,1.0,1.0,False
Geranium angustilobum,Geranium angustifolium,1.0,0.967191142191,False
Geranium nodosum,Geranium nodosum,1.0,1.0,False
Geranium ruprechtii,Geranium ruprechtii,1.0,1.0,False
Geranium chaerophyllum,Geranium chaerophyllum,1.0,1.0,False
Geranium retrorsum,Geranium retrorsum,1.0,1.0,False
Geranium asphodeloides,Geranium asphodeloides,1.0,1.0,False
Geranium rotundifolium,Geranium rotundifolium,1.0,1.0,False
Geranium albiflorum,Geranium albiflorum,1.0,1.0,False
Geranium sintenisii,Geranium sintenisii,1.0,1.0,False
Geranium ibericum,Geranium ibericum,1.0,1.0,False
Geranium nanum,Geranium nanum,1.0,1.0,False
Geranium albanum,Geranium albanum,1.0,1.0,False
Geranium macrostylum,Geranium macrostylum,1.0,1.0,False
Geranium pratense,Geranium pratense,1.0,1.0,False
Geranium albicans,Geranium albicans,1.0,1.0,False
Geranium dissectum,Geranium dissectum,1.0,1.0,False
Geranium texanum,Geranium texanum,1.0,1.0,False
Geranium lucidum,Geranium lucidum,1.0,1.0,False
Geranium molle,Geranium molle,1.0,1.0,False
Geranium purpureum,Geranium purpureum,1.0,1.0,False
Geranium luganense,Geranium luganense,1.0,1.0,False
Geranium aequale,Geranium aequale,1.0,1.0,False
Geranium potentilloides,Geranium potentilloides,1.0,1.0,False
Geranium lanuginosum,Geranium lanuginosum,1.0,1.0,False
Geranium brevicaule,Geranium brevicaule,1.0,1.0,False
Geranium carolinianum,Geranium carolinianum,1.0,1.0,False
Geranium reflexum,Geranium reflexum,1.0,1.0,False
Geranium venosum,Geranium venosum,1.0,1.0,False
Geranium tuberosum,Geranium tuberosum,1.0,1.0,False
Geranium zonale,Geranium zonale,1.0,1.0,False
Geranium sessiliflorum,Geranium sessiliflorum,1.0,1.0,False
Geranium linearilobum,Geranium linearilobum,1.0,1.0,False
Geranium richardsonii,Geranium richardsonii,1.0,1.0,False
Geranium cicutarium,Geranium cicutarium,1.0,1.0,False
Geranium chilloense,Geranium chilense,1.0,0.96,False
Geranium gymnocaulon,Geranium gymnocaulon,1.0,1.0,False
Geranium solanderi,Geranium solanderi,1.0,1.0,False
Geranium magellanicum,Geranium magellanicum,1.0,1.0,False
Geranium cinereum,Geranium cinereum,1.0,1.0,False
Geranium sibiricum,Geranium sibiricum,1.0,1.0,False
Geranium sylvaticum,Geranium sylvaticum,1.0,1.0,False
Geranium parodii,Geranium parodii,1.0,1.0,False
Geranium erianthum,Geranium erianthum,1.0,1.0,False
Geranium pseudosibiricum,Geranium pseudosibiricum,1.0,1.0,False
Geranium berterianum,Geranium berteroanum,1.0,0.975757575758,False
Geranium sinense,Geranium sinense,1.0,1.0,False
Geranium pusillum,Geranium pusillum,1.0,1.0,False
Geranium lucidium,Geranium lucidum,1.0,0.979166666667,False
Geranium argenteum,Geranium argenteum,1.0,1.0,False
Geranium saxatile,Geranium saxatile,1.0,1.0,False
Geranium intermedium,Geranium intermedium,1.0,1.0,False
Geranium platypetalum,Geranium platypetalum,1.0,1.0,False
Geranium caeruleatum,Geranium caeruleum,1.0,0.981818181818,False
Geranium core,Geranium core,1.0,1.0,False
Geranium palustre,Geranium palustre,1.0,1.0,False
Geranium latum,Geranium laetum,1.0,0.955555555556,False
Geranium marginatum,Geranium marginatum,1.0,1.0,False
Geranium crenophilum,Geranium crenophilum,1.0,1.0,False
Geranium pyrenaicum,Geranium pyrenaicum,1.0,1.0,False
Geranium sanguineum,Geranium sanguineum,1.0,1.0,False
Geranium hybridum,Geranium hybridum,1.0,1.0,False
Geranium eginense,Geranium eginense,1.0,1.0,False
Geranium caespitosum,Geranium caespitosum,1.0,1.0,False
Geranium viscosissimum,Geranium viscosissimum,1.0,1.0,False
Gerascanthus excelsa,Gerascanthus excelsus,1.0,0.947619047619,True
Geum albarracense,Geum albarracense,1.0,1.0,False
Geum decurrens,Geum decurrens,1.0,1.0,False
Geum intermedium,Geum intermedium,1.0,1.0,False
Geum aleppicum,Geum aleppicum,1.0,1.0,False
Geum hispidum,Geum hispidum,1.0,1.0,False
Geum album,Geum album,1.0,1.0,False
Geum virginianum,Geum virginianum,1.0,1.0,False
Geum ceretanicum,Geum ceretanicum,1.0,1.0,False
Geum rivale,Geum rivale,1.0,1.0,False
Geum glaciale,Geum glaciale,1.0,1.0,False
Geum montanum,Geum montanum,1.0,1.0,False
Geum triflorum,Geum triflorum,1.0,1.0,False
Geum urbanum,Geum urbanum,1.0,1.0,False
Geum alpinum,Geum alpinum,1.0,1.0,False
Geum macrophyllum,Geum macrophyllum,1.0,1.0,False
Geum reptans,Geum reptans,1.0,1.0,False
Geum inclinatum,Geum inclinatum,1.0,1.0,False
Gigantochloa verticillata,Gigantochloa verticillata,1.0,1.0,False
Gilbertiodendron dewevrei,Gilbertiodendron dewevrei,1.0,1.0,False
Gilbertiodendron brachystegioides,Gilbertiodendron brachystegioides,1.0,1.0,False
Gilbertiodendron preussii,Gilbertiodendron preussii,1.0,1.0,False
Ginkgo biloba,Ginkgo biloba,1.0,1.0,False
Gironniera subaequalis,Gironniera subaequalis,1.0,1.0,False
Gironniera scabrida,Gironniera scabrida,1.0,1.0,False
Gironniera nervosa,Gironniera nervosa,1.0,1.0,False
Gironniera costata,Gironniera costata,1.0,1.0,False
Gironniera amboinensis,Gironniera amboinensis,1.0,1.0,False
Gironniera chinensis,Gironniera chinensis,1.0,1.0,False
Gironniera paucinervia,Gironniera paucinervia,1.0,1.0,False
Gironniera parvifolia,Gironniera parvifolia,1.0,1.0,False
Githago segetum,Githago segetum,1.0,1.0,False
Gladiolus palustris,Gladiolus palustris,1.0,1.0,False
Gladiolus triphyllus,Gladiolus triphyllus,1.0,1.0,False
Gladiolus gueinzii,Gladiolus guepinii,1.0,0.941666666667,False
Gladiolus hybridus,Gladiolus hybridus,1.0,1.0,False
Gladiolus dubius,Gladiolus dubius,1.0,1.0,False
Gladiolus guepini,Gladiolus guepinii,1.0,0.9875,True
Gladiolus communis,Gladiolus communis,1.0,1.0,False
Gladiolus italicus,Gladiolus italicus,1.0,1.0,False
Gladiolus imbricatus,Gladiolus imbricatus,1.0,1.0,False
Glaux acutifolia,Glaux acutifolia,1.0,1.0,False
Glebionis segetum,Glebionis segetum,1.0,1.0,False
Glechoma heterophylla,Glechoma heterophylla,1.0,1.0,False
Glechoma sardoa,Glechoma sardoa,1.0,1.0,False
Glechoma longituba,Glechoma longituba,1.0,1.0,False
Glechoma hederaceum,Glechoma hederacea,1.0,0.979259259259,True
Glechoma grandis,Glechoma grandis,1.0,1.0,False
Glechoma micrantha,Glechoma micrantha,1.0,1.0,False
Glechoma hederacea,Glechoma hederacea,1.0,1.0,False
Glechoma hirsuta,Glechoma hirsuta,1.0,1.0,False
Glechoma rigida,Glechoma rigida,1.0,1.0,False
Glechoma magna,Glechoma magna,1.0,1.0,False
Glechoma serbica,Glechoma serbica,1.0,1.0,False
Gleditsia ferox,Gleditsia ferox,1.0,1.0,False
Gleditsia amorphodes,Gleditsia amorphoides,1.0,0.990909090909,False
Gleditsia triacanthos,Gleditsia triacanthos,1.0,1.0,False
Gleditsia aquatica,Gleditsia aquatica,1.0,1.0,False
Gleditsia amorphoides,Gleditsia amorphoides,1.0,1.0,False
Gleditsia sinensis,Gleditsia sinensis,1.0,1.0,False
Gliricidia sepium,Gliricidia sepium,1.0,1.0,False
Gliricidia maculata,Gliricidia maculata,1.0,1.0,False
Glochidion ellipticum,Glochidion ellipticum,1.0,1.0,False
Glyceria borealis,Glyceria borealis,1.0,1.0,False
Glyceria fluitans,Glyceria fluitans,1.0,1.0,False
Glyceria striata,Glyceria striata,1.0,1.0,False
Glyceria acutiflora,Glyceria acutiflora,1.0,1.0,False
Glyceria leptorhiza,Glyceria leptorhiza,1.0,1.0,False
Glyceria foucaudi,Glyceria foucaudii,1.0,0.992592592593,True
Glyceria spicata,Glyceria spicata,1.0,1.0,False
Glyceria multiflora,Glyceria multiflora,1.0,1.0,False
Glyceria grandis,Glyceria grandis,1.0,1.0,False
Glyceria notata,Glyceria notata,1.0,1.0,False
Glyceria arundinacea,Glyceria arundinacea,1.0,1.0,False
Glyceria ischyroneura,Glyceria ischyroneura,1.0,1.0,False
Glyceria declinata,Glyceria declinata,1.0,1.0,False
Glyceria depauperata,Glyceria depauperata,1.0,1.0,False
Glyceria tonglensis,Glyceria tonglensis,1.0,1.0,False
Glyceria leptorrhiza,Glyceria leptorhiza,1.0,0.987878787879,False
Glyceria maxima,Glyceria maxima,1.0,1.0,False
Glycine helvola,Glycine helvula,1.0,0.942857142857,False
Glycine max,Glycine max,1.0,1.0,False
Glycyrrhiza aspera,Glycyrrhiza aspera,1.0,1.0,False
Glycyrrhiza glabra,Glycyrrhiza glabra,1.0,1.0,False
Glycyrrhiza korshinskyi,Glycyrrhiza korshinskyi,1.0,1.0,False
Glycyrrhiza brachycarpa,Glycyrrhiza brachycarpa,1.0,1.0,False
Gnaphalium dioiecium,Gnaphalium dioicum,1.0,0.955555555556,False
Gnaphalium luteo-album,Gnaphalium luteoalbum,1.0,0.984848484848,False
Gnaphalium pedunculatum,Gnaphalium pedunculare,1.0,0.985606060606,False
Gnaphalium pallidum,Gnaphalium pallidum,1.0,1.0,False
Gnaphalium baicalense,Gnaphalium baicalense,1.0,1.0,False
Gnaphalium strictum,Gnaphalium strictum,1.0,1.0,False
Gnaphalium sylvaticum,Gnaphalium sylvaticum,1.0,1.0,False
Gnaphalium uliginosum,Gnaphalium uliginosum,1.0,1.0,False
Gnaphalium luteo-fuscum,Gnaphalium luteo-fuscum,1.0,1.0,False
Gnephosis eriocarpa,Gnephosis eriocarpa,1.0,1.0,False
Gnetum buchholzianum,Gnetum buchholzianum,1.0,1.0,False
Gnetum acutum,Gnetum acutatum,1.0,0.95,False
Gnetum africanum,Gnetum africanum,1.0,1.0,False
Gnetum gnemon,Gnetum gnemon,1.0,1.0,False
Godetia lehmanniana,Godetia lehmanniana,1.0,1.0,False
Godetia vinosa,Godetia vinosa,1.0,1.0,False
Godoya repanda,Godoya repanda,1.0,1.0,False
Goeppertia sericea,Geoppertia sericea,0.97,1.0,False
Goldbachia laevigata,Goldbachia laevigata,1.0,1.0,False
Goldbachia ikonnikovii,Goldbachia ikonnikovii,1.0,1.0,False
Gompholobium grandiflorum,Gompholobium grandiflorum,1.0,1.0,False
Gomphostemma luzonense,Gomphostemma luzonense,1.0,1.0,False
Gomphostemma sumatrense,Gomphostemma sumatrense,1.0,1.0,False
Gomphostemma microdon,Gomphostemma microdon,1.0,1.0,False
Gomphrena hygrophila,Gomphrena hygrophila,1.0,1.0,False
Gomphrena crassicaulis,Gomphrena crassicaulis,1.0,1.0,False
Gomphrena celosioides,Gomphrena celosioides,1.0,1.0,False
Gomphrena perennis,Gomphrena perennis,1.0,1.0,False
Gomphrena nana,Gomphrena nana,1.0,1.0,False
Gomphrena filaginoides,Gomphrena filaginoides,1.0,1.0,False
Gomphrena lutea,Gomphrena lutea,1.0,1.0,False
Gomphrena globosa,Gomphrena globosa,1.0,1.0,False
Gomphrena alba,Gomphrena alba,1.0,1.0,False
Gomphrena palmeri,Gomphrena palmeri,1.0,1.0,False
Goniolimon callicomum,Goniolimon callicomum,1.0,1.0,False
Goniolimon speciosum,Goniolimon speciosum,1.0,1.0,False
Goniothalamus griffithii,Goniothalamus griffithii,1.0,1.0,False
Gonystylus bancanus,Gonystylus bancanus,1.0,1.0,False
Goodenia mitchellii,Goodenia mitchellii,1.0,1.0,False
Goodenia argentea,Goodenia argentea,1.0,1.0,False
Goodenia grandiflora,Goodenia grandiflora,1.0,1.0,False
Goodenia stricta,Goodenia stricta,1.0,1.0,False
Goodenia cycloptera,Goodenia cycloptera,1.0,1.0,False
Goodenia lunata,Goodenia lunata,1.0,1.0,False
Gossampinus malabarica,Gossampinus malabarica,1.0,1.0,False
Gossweilerodendron balsamiferum,Gossweilerodendron balsamiferum,1.0,1.0,False
Gossypium barbadense,Gossypium barbadense,1.0,1.0,False
Gossypium nigrum,Gossypium nigrum,1.0,1.0,False
Gossypium punctatum,Gossypium punctatum,1.0,1.0,False
Gossypium hirsutum,Gossypium hirsutum,1.0,1.0,False
Gossypium wightianum,Gossypium wightianum,1.0,1.0,False
Gossypium tomentosum,Gossypium tomentosum,1.0,1.0,False
Gossypium indicum,Gossypium indicum,1.0,1.0,False
Gossypium harrisii,Gossypium harrisii,1.0,1.0,False
Gossypium intermedium,Gossypium intermedium,1.0,1.0,False
Gossypium lanceolatum,Gossypium lanceolatum,1.0,1.0,False
Gossypium religiosum,Gossypium religiosum,1.0,1.0,False
Gossypium quinacre,Gossypium quinacre,1.0,1.0,False
Gossypium neglectum,Gossypium neglectum,1.0,1.0,False
Gossypium microcarpum,Gossypium microcarpum,1.0,1.0,False
Gossypium pedatum,Gossypium pedatum,1.0,1.0,False
Gossypium palmerii,Gossypium palmeri,1.0,0.9875,True
Gossypium ekmanianum,Gossypium ekmanianum,1.0,1.0,False
Gossypium auritum,Gossypium auritum,1.0,1.0,False
Gossypium cernuum,Gossypium cernuum,1.0,1.0,False
Gossypium album,Gossypium album,1.0,1.0,False
Gossypium herbaceum,Gossypium herbaceum,1.0,1.0,False
Gossypium latifolium,Gossypium latifolium,1.0,1.0,False
Gossypium prostratum,Gossypium prostratum,1.0,1.0,False
Gossypium jamaicense,Gossypium jamaicense,1.0,1.0,False
Gossypium marie-galante,Gossypium marie-galante,1.0,1.0,False
Gossypium maritimum,Gossypium maritimum,1.0,1.0,False
Gossypium schottii,Gossypium schottii,1.0,1.0,False
Gossypium anomalum,Gossypium anomalum,1.0,1.0,False
Gossypium micranthum,Gossypium micranthum,1.0,1.0,False
Gossypium purpureum,Gossypium purpureum,1.0,1.0,False
Gossypium simpsonii,Gossypium simpsonii,1.0,1.0,False
Gossypium arboreum,Gossypium arboreum,1.0,1.0,False
Gossypium tricuspidatum,Gossypium tricuspidatum,1.0,1.0,False
Gossypium javanicum,Gossypium javanicum,1.0,1.0,False
Gossypium sanguineum,Gossypium sanguineum,1.0,1.0,False
Gossypium versicolor,Gossypium versicolor,1.0,1.0,False
Gossypium calycotum,Gossypium calycotum,1.0,1.0,False
Gossypium rupestre,Gossypium rupestre,1.0,1.0,False
Gossypium paniculatum,Gossypium paniculatum,1.0,1.0,False
Gossypium janiphifolium,Gossypium janiphifolium,1.0,1.0,False
Gossypium aureum,Gossypium aureum,1.0,1.0,False
Gossypium nervosum,Gossypium nervosum,1.0,1.0,False
Gossypium acuminatum,Gossypium acuminatum,1.0,1.0,False
Graffenrieda emarginata,Graffenrieda emarginata,1.0,1.0,False
Gratiola neglecta,Gratiola neglecta,1.0,1.0,False
Gratiola mexicana,Gratiola mexicana,1.0,1.0,False
Gratiola gracilis,Gratiola gracilis,1.0,1.0,False
Gratiola officinalis,Gratiola officinalis,1.0,1.0,False
Gratiola linifolia,Gratiola linifolia,1.0,1.0,False
Gratiola torreyi,Gratiola torreyi,1.0,1.0,False
Gratiola angustifolia,Gratiola angustifolia,1.0,1.0,False
Gratiola meonantha,Gratiola meonantha,1.0,1.0,False
Grevillea venusta,Grevillea venusta,1.0,1.0,False
Grevillea umbratica,Grevillea umbratica,1.0,1.0,False
Grevillea robusta,Grevillea robusta,1.0,1.0,False
Grewia parvifolia,Grewia parviflora,1.0,0.958518518519,False
Grewia tenuifolia,Grewia tenuifolia,1.0,1.0,False
Grewia parviflora,Grewia parviflora,1.0,1.0,False
Grewia biloba,Grewia biloba,1.0,1.0,False
Grewia glabrescens,Grewia glabrescens,1.0,1.0,False
Griselinia littoralis,Griselinia littoralis,1.0,1.0,False
Grossularia uva-crispa,Grossularia uva-crispa,1.0,1.0,False
Grossularia acicularis,Grossularia acicularis,1.0,1.0,False
Guajava cattleyana,Guajava cattleiana,1.0,0.973333333333,False
Guarea poeppigii,Guarea poeppigii,1.0,1.0,False
Guarea grandifoliola,Guarea grandifoliola,1.0,1.0,False
Guarea williamsii,Guarea williamsii,1.0,1.0,False
Guarea grandiflora,Guarea grandifoliola,1.0,0.957832167832,False
Guarea oblongifolia,Guarea oblongiflora,1.0,0.982828282828,False
Guarea steinbachii,Guarea steinbachii,1.0,1.0,False
Guarea macrantha,Guarea macrantha,1.0,1.0,False
Guarea oblongiflora,Guarea oblongiflora,1.0,1.0,False
Guarea kunthiana,Guarea kunthiana,1.0,1.0,False
Guarea depauperata,Guarea depauperata,1.0,1.0,False
Guarea pohlii,Guarea pohlii,1.0,1.0,False
Guarea grandifolia,Guarea grandifoliola,1.0,1.0,False
Guarea membranacea,Guarea membranacea,1.0,1.0,False
Guarea simplicifolia,Guarea simplicifolia,1.0,1.0,False
Guarea densiflora,Guarea densiflora,1.0,1.0,False
Guarea megaphylla,Guarea megaphylla,1.0,1.0,False
Guazuma polybotrya,Guazuma polybotrya,1.0,1.0,False
Guazuma utilis,Guazuma utilis,1.0,1.0,False
Guazuma blumei,Guazuma blumei,1.0,1.0,False
Guazuma coriacea,Guazuma coriacea,1.0,1.0,False
Guazuma ulmifolia,Guazuma ulmifolia,1.0,1.0,False
Guibourtia tessmannii,Guibourtia tessmannii,1.0,1.0,False
Guizotia abyssinica,Guizotia abyssinica,1.0,1.0,False
Gunnera kaalaensis,Gunnera kaalaensis,1.0,1.0,False
Gunnera petaloides,Gunnera petaloidea,1.0,0.993333333333,False
Gunnera petaloidea,Gunnera petaloidea,1.0,1.0,False
Gutierrezia ramulosa,Gutierrezia ramulosa,1.0,1.0,False
Gutierrezia microcephala,Gutierrezia microcephala,1.0,1.0,False
Gutierrezia sarothrae,Gutierrezia sarothrae,1.0,1.0,False
Gutierrezia pomariensis,Gutierrezia pomariensis,1.0,1.0,False
Gymnanthes discolor,Gymnanthes discolor,1.0,1.0,False
Gymnobalanus perseoides,Gymnobalanus perseoides,1.0,1.0,False
Gymnocladus dioica,Gymnocladus dioica,1.0,1.0,False
Gymnopogon brevifolius,Gymnopogon brevifolius,1.0,1.0,False
Gymnosperma glutinosum,Gymnosperma glutinosum,1.0,1.0,False
Gymnospermium albertii,Gymnospermium albertii,1.0,1.0,False
Gynopogon scandens,Gynopogon scandens,1.0,1.0,False
Gynopogon stellatum,Gynopogon stellatus,1.0,0.985185185185,True
Gynura angulosa,Gynura angulosa,1.0,1.0,False
Gynura bicolor,Gynura bicolor,1.0,1.0,False
Gypsophila collina,Gypsophila collina,1.0,1.0,False
Gypsophila saligna,Gypsophila saligna,1.0,1.0,False
Gypsophila planifolia,Gypsophila planifolia,1.0,1.0,False
Gypsophila fastigiata,Gypsophila fastigiata,1.0,1.0,False
Gypsophila cephalotes,Gypsophila cephalotes,1.0,1.0,False
Gypsophila altissima,Gypsophila altissima,1.0,1.0,False
Gypsophila arenaria,Gypsophila arenaria,1.0,1.0,False
Gypsophila dichotoma,Gypsophila dichotoma,1.0,1.0,False
Gypsophila producta,Gypsophila producta,1.0,1.0,False
Gypsophila scariosa,Gypsophila scariosa,1.0,1.0,False
Gypsophila pulposa,Gypsophila pulposa,1.0,1.0,False
Gypsophila uralensis,Gypsophila uralensis,1.0,1.0,False
Gypsophila corymbosa,Gypsophila corymbosa,1.0,1.0,False
Gypsophila ceballosi,Gypsophila ceballosi,1.0,1.0,False
Gypsophila elegans,Gypsophila elegans,1.0,1.0,False
Gypsophila dubia,Gypsophila dubia,1.0,1.0,False
Gypsophila adscendens,Gypsophila adscendens,1.0,1.0,False
Gypsophila vaccaria,Gypsophila vaccaria,1.0,1.0,False
Gypsophila repens,Gypsophila repens,1.0,1.0,False
Gypsophila erectiuscula,Gypsophila erectiuscula,1.0,1.0,False
Haemanthus pubescens,Haemanthus pubescens,1.0,1.0,False
Haemanthus albiflos,Haemanthus albiflos,1.0,1.0,False
Hagenia abyssinica,Hagenia abyssinica,1.0,1.0,False
Halerpestes salsuginosa,Halerpestes salsuginosa,1.0,1.0,False
Halerpestes exilis,Halerpestes exilis,1.0,1.0,False
Halerpestes sarmentosa,Halerpestes sarmentosa,1.0,1.0,False
Halianthus peploides,Halianthus peploides,1.0,1.0,False
Halimione portulacoides,Halimione portulacoides,1.0,1.0,False
Halimodendron halodendron,Halimodendron halodendron,1.0,1.0,False
Halothamnus glaucus,Halothamnus glaucus,1.0,1.0,False
Haloxylon persicum,Haloxylon persicum,1.0,1.0,False
Haloxylon ammodendron,Haloxylon ammodendron,1.0,1.0,False
Hamamelis virginiana,Hamamelis virginiana,1.0,1.0,False
Hamamelis virginica,Hamamelis virginica,1.0,1.0,False
Handroanthus serratifolius,Handroanthus serratifolius,1.0,1.0,False
Handroanthus chrysotrichus,Handroanthus chrysotrichus,1.0,1.0,False
Handroanthus heptaphyllus,Handroanthus heptaphyllus,1.0,1.0,False
Handroanthus impetiginosus,Handroanthus impetiginosus,1.0,1.0,False
Hardwickia mopane,Hardwickia mopane,1.0,1.0,False
Harpullia ramiflora,Harpullia ramiflora,1.0,1.0,False
Havardia albicans,Havardia albicans,1.0,1.0,False
Haworthia viscosa,Haworthia viscosa,1.0,1.0,False
Haworthia fasciata,Haworthia fasciata,1.0,1.0,False
Haworthia pumila,Haworthia pumila,1.0,1.0,False
Haworthia attenuata,Haworthia attenuata,1.0,1.0,False
Hechtia podantha,Hechtia podantha,1.0,1.0,False
Hedeoma purpurea,Hedeoma purpurea,1.0,1.0,False
Hedera colchica,Hedera colchica,1.0,1.0,False
Hedera hibernica,Hedera hibernica,1.0,1.0,False
Hedera caucasigena,Hedera caucasigena,1.0,1.0,False
Hedera azorica,Hedera azorica,1.0,1.0,False
Hedera canariensis,Hedera canariensis,1.0,1.0,False
Hedera nepalensis,Hedera nepalensis,1.0,1.0,False
Hedera rhombea,Hedera rhombea,1.0,1.0,False
Hedera maderensis,Hedera maderensis,1.0,1.0,False
Hedera maroccana,Hedera maroccana,1.0,1.0,False
Hedera taurica,Hedera taurica,1.0,1.0,False
Hedera helix,Hedera helix,1.0,1.0,False
Hedysarum coronatum,Hedysarum coronarium,1.0,0.958518518519,False
Hedysarum denticulatum,Hedysarum denticulatum,1.0,1.0,False
Hedysarum incarnatum,Hedysarum incanum,1.0,0.94,False
Hedysarum caucasicum,Hedysarum caucasicum,1.0,1.0,False
Hedysarum mauritanicum,Hedysarum mauritianum,1.0,0.970707070707,False
Hedysarum biebersteinii,Hedysarum biebersteinii,1.0,1.0,False
Hedysarum daghestanicum,Hedysarum daghestanicum,1.0,1.0,False
Hedysarum capitellatum,Hedysarum capitatum,1.0,0.958333333333,False
Hedysarum hedysaroides,Hedysarum hedysaroides,1.0,1.0,False
Hedysarum coronarium,Hedysarum coronarium,1.0,1.0,False
Hedysarum boveanum,Hedysarum boveanum,1.0,1.0,False
Hedysarum lehmannianum,Hedysarum lehmannianum,1.0,1.0,False
Hedysarum grandiflorum,Hedysarum grandiflorum,1.0,1.0,False
Hedysarum spinosissimum,Hedysarum spinosissimum,1.0,1.0,False
Hedysarum alpinum,Hedysarum alpinum,1.0,1.0,False
Hedysarum argyrophyllum,Hedysarum argyrophyllum,1.0,1.0,False
Hedysarum elegans,Hedysarum elegans,1.0,1.0,False
Hedysarum pseud-alhagi,Hedysarum pseudalhagi,1.0,0.986111111111,False
Hedysarum cappadocicum,Hedysarum cappadocicum,1.0,1.0,False
Hedysarum ramosum,Hedysarum racemosum,1.0,0.940740740741,False
Hedysarum sachalinense,Hedysarum sachalinense,1.0,1.0,False
Helianthemum rubellum,Helianthemum rubellum,1.0,1.0,False
Helianthemum arcticum,Helianthemum arcticum,1.0,1.0,False
Helianthemum helianthemum,Helianthemum helianthemum,1.0,1.0,False
Helianthemum punctatum,Helianthemum punctatum,1.0,1.0,False
Helianthemum sampsuchifolium,Helianthemum sampsuchifolium,1.0,1.0,False
Helianthemum bicolor,Helianthemum bicolor,1.0,1.0,False
Helianthemum procumbens,Helianthemum procumbens,1.0,1.0,False
Helianthemum multiflorum,Helianthemum multiflorum,1.0,1.0,False
Helianthemum stellatum,Helianthemum stellatum,1.0,1.0,False
Helianthemum barbatum,Helianthemum barbatum,1.0,1.0,False
Helianthemum lanceolatum,Helianthemum lanceolatum,1.0,1.0,False
Helianthemum hyssopifolium,Helianthemum hyssopifolium,1.0,1.0,False
Helianthemum confusum,Helianthemum confusum,1.0,1.0,False
Helianthemum linearifolium,Helianthemum linearifolium,1.0,1.0,False
Helianthemum chamaecistus,Helianthemum chamaecistus,1.0,1.0,False
Helianthemum macrosepalum,Helianthemum macrosepalum,1.0,1.0,False
Helianthemum lineare,Helianthemum lineare,1.0,1.0,False
Helianthemum italicum,Helianthemum italicum,1.0,1.0,False
Helianthemum barrelieri,Helianthemum barrelieri,1.0,1.0,False
Helianthemum serratum,Helianthemum serratum,1.0,1.0,False
Helianthemum laeve,Helianthemum laeve,1.0,1.0,False
Helianthemum vulgare,Helianthemum vulgare,1.0,1.0,False
Helianthemum juniperinum,Helianthemum juniperinum,1.0,1.0,False
Helianthemum nummularium,Helianthemum nummularium,1.0,1.0,False
Helianthemum stabianum,Helianthemum stabianum,1.0,1.0,False
Helianthemum graecum,Helianthemum graecum,1.0,1.0,False
Helianthemum plantagineum,Helianthemum plantagineum,1.0,1.0,False
Helianthemum glaucum,Helianthemum glaucum,1.0,1.0,False
Helianthemum calcareum,Helianthemum calcareum,1.0,1.0,False
Helianthemum nudicaule,Helianthemum nudicaule,1.0,1.0,False
Helianthemum rhodanthum,Helianthemum rhodanthum,1.0,1.0,False
Helianthemum steveni,Helianthemum stevenii,1.0,0.9875,True
Helianthemum stoechadifolium,Helianthemum stoechadifolium,1.0,1.0,False
Helianthemum arcuatum,Helianthemum arcuatum,1.0,1.0,False
Helianthemum oelandicum,Helianthemum oelandicum,1.0,1.0,False
