"dlist","elist","genus_jw","se_jw","gender_switch"
"Ficus dumosa","Ficus dumosa",1,1,"False"
"Ficus hispida var. badiostrigosa","Ficus hispida var. badiostrigosa",1,1,"False"
"Ficus populnea var. brevifolia","Ficus populnea var. brevifolia",1,1,"False"
"Ficus drupacea","Ficus drupacea",1,1,"False"
"Ficus carica var. caprificus","Ficus carica var. caprificus",1,1,"False"
"Ficus cordata","Ficus cordata",1,1,"False"
"Ficus hirta var. appressa","Ficus hirta var. appressa",1,1,"False"
"Ficus payapa","Ficus payapa",1,1,"False"
"Ficus erecta var. beecheyana","Ficus erecta var. beecheyana",1,1,"False"
"Ficus elastica","Ficus elastica",1,1,"False"
"Ficus koshunensis","Ficus koshunensis",1,1,"False"
"Ficus cordata","Ficus cordata",1,1,"False"
"Ficus subandina","Ficus subandina",1,1,"False"
"Ficus pandurata var. holophylla","Ficus pandurata var. holophylla",1,1,"False"
"Ficus laevigata","Ficus laevigata",1,1,"False"
"Ficus maxima","Ficus maxima",1,1,"False"
"Ficus caucana","Ficus caucana",1,1,"False"
"Ficus gentlei","Ficus gentlei",1,1,"False"
"Ficus hispidioides","Ficus hispidioides",1,1,"False"
"Ficus clusiifolia","Ficus clusiifolia",1,1,"False"
"Ficus hirta var. hibiscifolia","Ficus hirta var. hibiscifolia",1,1,"False"
"Ficus colchica","Ficus colchica",1,1,"False"
"Ficus botryapioides","Ficus botryapioides",1,1,"False"
"Ficus carica","Ficus carica",1,1,"False"
"Ficus pandurata","Ficus pandurata",1,1,"False"
"Ficus cyrtophylla","Ficus cyrtophylla",1,1,"False"
"Ficus langkokensis","Ficus langkokensis",1,1,"False"
"Ficus anthelminthica","Ficus anthelminthica",1,1,"False"
"Ficus pyrifolia","Ficus pyrifolia",1,1,"False"
"Ficus pseudoradula","Ficus pseudoradula",1,1,"False"
"Ficus drupacea var. pedicellata","Ficus drupacea var. pedicellata",1,1,"False"
"Ficus hirta var. imberbis","Ficus hirta var. imberbis",1,1,"False"
"Ficus simplicissima var. hirta","Ficus simplicissima var. hirta",1,1,"False"
"Ficus citrifolia var. brevifolia","Ficus citrifolia var. brevifolia",1,1,"False"
"Ficus heterophylla","Ficus heterophylla",1,1,"False"
"Ficus pandurata var. linearis","Ficus pandurata var. linearis",1,1,"False"
"Ficus clusiifolia","Ficus clusiifolia",1,1,"False"
"Ficus caprificus","Ficus caprificus",1,1,"False"
"Ficus cyrtophylla","Ficus cyrtophylla",1,1,"False"
"Ficus elastica","Ficus elastica",1,1,"False"
"Ficus ochracea","Ficus ochracea",1,1,"False"
"Ficus pumila var. pumila","Ficus pumila var. pumila",1,1,"False"
"Ficus harmandii","Ficus harmandii",1,1,"False"
"Ficus gigantea","Ficus gigantea",1,1,"False"
"Ficus pandurata var. angustifolia","Ficus pandurata var. angustifolia",1,1,"False"
"Ficus ulmifolia","Ficus ulmifolia",1,1,"False"
"Ficus erecta","Ficus erecta",1,1,"False"
"Ficus drupacea var. drupacea","Ficus drupacea var. drupacea",1,1,"False"
"Ficus guaranitica","Ficus guaranitica",1,1,"False"
"Ficus foveolata","Ficus foveolata",1,1,"False"
"Ficus turbinata","Ficus turbinata",1,1,"False"
"Ficus clusiifolia","Ficus clusiifolia",1,1,"False"
"Ficus ruiziana","Ficus ruiziana",1,1,"False"
"Ficus populifolia","Ficus populifolia",1,1,"False"
"Ficus pumila","Ficus pumila",1,1,"False"
"Ficus murilloi","Ficus murilloi",1,1,"False"
"Ficus drupacea var. pubescens","Ficus drupacea var. pubescens",1,1,"False"
"Ficus formosana var. angustissima","Ficus formosana var. angustissima",1,1,"False"
"Ficus vicencionis","Ficus vicencionis",1,1,"False"
"Ficus beecheyana","Ficus beecheyana",1,1,"False"
"Ficus populifolia","Ficus populifolia",1,1,"False"
"Ficus drupacea var. glabrata","Ficus drupacea var. glabrata",1,1,"False"
"Ficus citrifolia","Ficus citrifolia",1,1,"False"
"Ficus suffocans","Ficus suffocans",1,1,"False"
"Ficus mollis","Ficus mollis",1,1,"False"
"Ficus hispida","Ficus hispida",1,1,"False"
"Ficus glaucescens","Ficus glaucescens",1,1,"False"
"Ficus skytinodermis","Ficus skytinodermis",1,1,"False"
"Ficus stipulata","Ficus stipulata",1,1,"False"
"Ficus scabra","Ficus scabra",1,1,"False"
"Ficus scandens","Ficus scandens",1,1,"False"
"Ficus erecta var. sieboldii","Ficus erecta var. sieboldii",1,1,"False"
"Ficus pilosa","Ficus pilosa",1,1,"False"
"Ficus murilloi var. cajambrensis","Ficus murilloi var. cajambrensis",1,1,"False"
"Ficus hirta","Ficus hirta",1,1,"False"
"Ficus ulei","Ficus ulei",1,1,"False"
"Ficus hispida","Ficus hispida",1,1,"False"
"Ficus scabra","Ficus scabra",1,1,"False"
"Ficus parkeri","Ficus parkeri",1,1,"False"
"Ficus brevifolia","Ficus brevifolia",1,1,"False"
"Ficus guadalajarana","Ficus guadalajarana",1,1,"False"
"Ficus hanceana","Ficus hanceana",1,1,"False"
"Ficus globosa","Ficus globosa",1,1,"False"
"Ficus pumila","Ficus pumila",1,1,"False"
"Ficus foveolata","Ficus foveolata",1,1,"False"
"Ficus lentiginosa","Ficus lentiginosa",1,1,"False"
"Ficus simplicissima","Ficus simplicissima",1,1,"False"
"Ficus chaconiana","Ficus chaconiana",1,1,"False"
"Ficus elastica var. decora","Ficus elastica var. decora",1,1,"False"
"Ficus mysorensis","Ficus mysorensis",1,1,"False"
"Ficus hirta var. palmatiloba","Ficus hirta var. palmatiloba",1,1,"False"
"Ficus grandaeva","Ficus grandaeva",1,1,"False"
"Filaginella uliginosa","Filaginella uliginosa",1,1,"False"
"Filaginella uliginosa subsp. uliginosa","Filaginella uliginosa subsp. uliginosa",1,1,"False"
"Filaginella luteoalba","Filaginella luteoalba",1,1,"False"
"Filago arvensis var. lagopus","Filago arvensis var. lagopus",1,1,"False"
"Filago arvensis","Filago arvensis",1,1,"False"
"Filago arvensis","Filago arvensis",1,1,"False"
"Filago arvensis subsp. lagopus","Filago arvensis subsp. lagopus",1,1,"False"
"Filipendula ulmaria subsp. nivea","Filipendula ulmaria subsp. nivea",1,1,"False"
"Filipendula ulmaria","Filipendula ulmaria",1,1,"False"
"Filipendula denudata","Filipendula denudata",1,1,"False"
"Filipendula megalocarpa","Filipendula megalocarpa",1,1,"False"
"Filipendula hexapetala","Filipendula hexapetala",1,1,"False"
"Filipendula ulmaria var. denudata","Filipendula ulmaria var. denudata",1,1,"False"
"Filipendula ulmaria var. denudata","Filipendula ulmaria var. denudata",1,1,"False"
"Filipendula ulmaria","Filipendula ulmaria",1,1,"False"
"Filipendula ulmaria subsp. ulmaria","Filipendula ulmaria subsp. ulmaria",1,1,"False"
"Filipendula vulgaris","Filipendula vulgaris",1,1,"False"
"Filipendula vulgaris","Filipendula vulgaris",1,1,"False"
"Filipendula denudata","Filipendula denudata",1,1,"False"
"Filipendula hexapetala","Filipendula hexapetala",1,1,"False"
"Filipendula ulmaria var. glauca","Filipendula ulmaria var. glauca",1,1,"False"
"Filipendula ulmaria","Filipendula ulmaria",1,1,"False"
"Filipendula ulmaria subsp. denudata","Filipendula ulmaria subsp. denudata",1,1,"False"
"Fimbristylis spadicea var. puberula","Fimbristylis spadicea var. puberula",1,1,"False"
"Fimbristylis eragrostis","Fimbristylis eragrostis",1,1,"False"
"Fimbristylis consanguinea","Fimbristylis consanguinea",1,1,"False"
"Fimbristylis kagiensis","Fimbristylis kagiensis",1,1,"False"
"Fimbristylis fauriei","Fimbristylis fauriei",1,1,"False"
"Fimbristylis falcata","Fimbristylis falcata",1,1,"False"
"Fimbristylis caespitosa","Fimbristylis caespitosa",1,1,"False"
"Fimbristylis barbata","Fimbristylis barbata",1,1,"False"
"Fimbristylis densa","Fimbristylis densa",1,1,"False"
"Fimbristylis kraussiana","Fimbristylis kraussiana",1,1,"False"
"Fimbristylis ovata","Fimbristylis ovata",1,1,"False"
"Fimbristylis quinquangularis subsp. quinquangularis","Fimbristylis quinquangularis subsp. quinquangularis",1,1,"False"
"Fimbristylis diphylla var. paucispiculata","Fimbristylis diphylla var. paucispiculata",1,1,"False"
"Fimbristylis dichotoma","Fimbristylis dichotoma",1,1,"False"
"Fimbristylis autumnalis var. complanata","Fimbristylis autumnalis var. complanata",1,1,"False"
"Fimbristylis schoenoides","Fimbristylis schoenoides",1,1,"False"
"Fimbristylis complanata","Fimbristylis complanata",1,1,"False"
"Fimbristylis capitata","Fimbristylis capitata",1,1,"False"
"Fimbristylis triflora","Fimbristylis triflora",1,1,"False"
"Fimbristylis monostachya","Fimbristylis monostachya",1,1,"False"
"Fimbristylis kraussiana","Fimbristylis kraussiana",1,1,"False"
"Fimbristylis schoenoides","Fimbristylis schoenoides",1,1,"False"
"Fimbristylis capitata","Fimbristylis capitata",1,1,"False"
"Fimbristylis capillaris","Fimbristylis capillaris",1,1,"False"
"Fimbristylis paradoxa","Fimbristylis paradoxa",1,1,"False"
"Fimbristylis tristachya","Fimbristylis tristachya",1,1,"False"
"Fimbristylis miliacea","Fimbristylis miliacea",1,1,"False"
"Fimbristylis dichotoma","Fimbristylis dichotoma",1,1,"False"
"Fimbristylis complanata var. kraussiana","Fimbristylis complanata var. kraussiana",1,1,"False"
"Fimbristylis cymosa","Fimbristylis cymosa",1,1,"False"
"Fimbristylis obtusifolia","Fimbristylis obtusifolia",1,1,"False"
"Fimbristylis trachycarya","Fimbristylis trachycarya",1,1,"False"
"Fimbristylis triflora","Fimbristylis triflora",1,1,"False"
"Flammula ranunculus","Flammula ranunculus",1,1,"False"
"Flammula lingua","Flammula lingua",1,1,"False"
"Flindersia maculosa","Flindersia maculosa",1,1,"False"
"Flindersia brayleyana","Flindersia brayleyana",1,1,"False"
"Flindersia xanthoxyla","Flindersia xanthoxyla",1,1,"False"
"Flindersia maculosa","Flindersia maculosa",1,1,"False"
"Flindersia australis","Flindersia australis",1,1,"False"
"Florestina tripteris","Florestina tripteris",1,1,"False"
"Flourensia cernua","Flourensia cernua",1,1,"False"
"Flueggea tinctoria","Flueggea tinctoria",1,1,"False"
"Fluminia festucacea","Fluminia festucacea",1,1,"False"
"Fluminia arundinacea","Fluminia arundinacea",1,1,"False"
"Foeniculum foeniculum","Foeniculum foeniculum",1,1,"False"
"Foeniculum vulgare var. piperitum","Foeniculum vulgare var. piperitum",1,1,"False"
"Foeniculum piperitum","Foeniculum piperitum",1,1,"False"
"Foeniculum vulgare","Foeniculum vulgare",1,1,"False"
"Foeniculum capillaceum","Foeniculum capillaceum",1,1,"False"
"Foeniculum vulgare var. dulce","Foeniculum vulgare var. dulce",1,1,"False"
"Foeniculum vulgare var. piperitum","Foeniculum vulgare var. piperitum",1,1,"False"
"Foeniculum vulgare subsp. piperitum","Foeniculum vulgare subsp. piperitum",1,1,"False"
"Foeniculum piperitum","Foeniculum piperitum",1,1,"False"
"Foeniculum vulgare subsp. piperitum","Foeniculum vulgare subsp. piperitum",1,1,"False"
"Foeniculum piperitum","Foeniculum piperitum",1,1,"False"
"Foeniculum vulgare var. dulce","Foeniculum vulgare var. dulce",1,1,"False"
"Foeniculum officinale","Foeniculum officinale",1,1,"False"
"Forasaccus racemosus","Forasaccus racemosus",1,1,"False"
"Forrestia hispida","Forrestia hispida",1,1,"False"
"Forsteronia pavonii","Forsteronia pavonii",1,1,"False"
"Forsythia sieboldii","Forsythia sieboldii",1,1,"False"
"Forsythia suspensa var. pubescens","Forsythia suspensa var. pubescens",1,1,"False"
"Forsythia suspensa","Forsythia suspensa",1,1,"False"
"Forsythia suspensa var. fortunei","Forsythia suspensa var. fortunei",1,1,"False"
"Forsythia europaea","Forsythia europaea",1,1,"False"
"Fothergilla mirabilis","Fothergilla mirabilis",1,1,"False"
"Fouquieria diguetii","Fouquieria diguetii",1,1,"False"
"Fouquieria peninsularis","Fouquieria peninsularis",1,1,"False"
"Fournieria scandens","Fournieria scandens",1,1,"False"
"Fragaria virginiana","Fragaria virginiana",1,1,"False"
"Fragaria virginiana var. canadensis","Fragaria virginiana var. canadensis",1,1,"False"
"Fragaria moschata","Fragaria moschata",1,1,"False"
"Fragaria grandiflora","Fragaria grandiflora",1,1,"False"
"Fragaria vesca","Fragaria vesca",1,1,"False"
"Fragaria vesca subsp. vesca","Fragaria vesca subsp. vesca",1,1,"False"
"Fragaria prolifica","Fragaria prolifica",1,1,"False"
"Fragaria yukonensis","Fragaria yukonensis",1,1,"False"
"Fragaria elatior","Fragaria elatior",1,1,"False"
"Fragaria praecox","Fragaria praecox",1,1,"False"
"Fragaria collina","Fragaria collina",1,1,"False"
"Fragaria vesca var. sylvestris","Fragaria vesca var. sylvestris",1,1,"False"
"Fragaria vesca var. alba","Fragaria vesca var. alba",1,1,"False"
"Fragaria multicipita","Fragaria multicipita",1,1,"False"
"Fragaria virginiana subsp. virginiana","Fragaria virginiana subsp. virginiana",1,1,"False"
"Fragaria viridis subsp. viridis","Fragaria viridis subsp. viridis",1,1,"False"
"Fragaria virginiana","Fragaria virginiana",1,1,"False"
"Fragaria vesca var. alba","Fragaria vesca var. alba",1,1,"False"
"Fragaria vulgaris","Fragaria vulgaris",1,1,"False"
"Fragaria tormentilla","Fragaria tormentilla",1,1,"False"
"Fragaria virginiana","Fragaria virginiana",1,1,"False"
"Fragaria elatior","Fragaria elatior",1,1,"False"
"Fragaria collina","Fragaria collina",1,1,"False"
"Fragaria bifera","Fragaria bifera",1,1,"False"
"Fragaria truncata","Fragaria truncata",1,1,"False"
"Fragaria elatior","Fragaria elatior",1,1,"False"
"Fragaria viridis","Fragaria viridis",1,1,"False"
"Fragaria grandiflora","Fragaria grandiflora",1,1,"False"
"Fragaria muricata","Fragaria muricata",1,1,"False"
"Fragaria pumila","Fragaria pumila",1,1,"False"
"Fragaria pauciflora","Fragaria pauciflora",1,1,"False"
"Fragaria xananassa","Fragaria xananassa",1,1,"False"
"Fragaria canadensis","Fragaria canadensis",1,1,"False"
"Fragaria vesca var. semperflorens","Fragaria vesca var. semperflorens",1,1,"False"
"Fragaria vesca","Fragaria vesca",1,1,"False"
"Fragaria sterilis","Fragaria sterilis",1,1,"False"
"Fragaria palustris","Fragaria palustris",1,1,"False"
"Fragaria xananassa","Fragaria xananassa",1,1,"False"
"Fragaria viridis","Fragaria viridis",1,1,"False"
"Fragaria vesca","Fragaria vesca",1,1,"False"
"Fragaria moschata","Fragaria moschata",1,1,"False"
"Fragaria muricata","Fragaria muricata",1,1,"False"
"Fragaria insularis","Fragaria insularis",1,1,"False"
"Fragaria vesca","Fragaria vesca",1,1,"False"
"Fragaria vesca subsp. monophylla","Fragaria vesca subsp. monophylla",1,1,"False"
"Frangula dodonei","Frangula dodonei",1,1,"False"
"Frangula alnus","Frangula alnus",1,1,"False"
"Frangula purshiana","Frangula purshiana",1,1,"False"
"Frangula purshiana","Frangula purshiana",1,1,"False"
"Frangula frangula","Frangula frangula",1,1,"False"
"Frankenia revoluta","Frankenia revoluta",1,1,"False"
"Frankenia hispida","Frankenia hispida",1,1,"False"
"Frankenia capitata","Frankenia capitata",1,1,"False"
"Frankenia nodiflora","Frankenia nodiflora",1,1,"False"
"Frankenia plicata","Frankenia plicata",1,1,"False"
"Frankenia intermedia","Frankenia intermedia",1,1,"False"
"Frankenia hirsuta","Frankenia hirsuta",1,1,"False"
"Frankenia densa","Frankenia densa",1,1,"False"
"Frankenia pulverulenta","Frankenia pulverulenta",1,1,"False"
"Frankenia laevis subsp. hirsuta","Frankenia laevis subsp. hirsuta",1,1,"False"
"Fraxinus pubescens","Fraxinus pubescens",1,1,"False"
"Fraxinus angustifolia","Fraxinus angustifolia",1,1,"False"
"Fraxinus americana subsp. pennsylvanica","Fraxinus americana subsp. pennsylvanica",1,1,"False"
"Fraxinus pennsylvanica var. lanceolata","Fraxinus pennsylvanica var. lanceolata",1,1,"False"
"Fraxinus pistaciifolia","Fraxinus pistaciifolia",1,1,"False"
"Fraxinus excelsior var. monophylla","Fraxinus excelsior var. monophylla",1,1,"False"
"Fraxinus trialata","Fraxinus trialata",1,1,"False"
"Fraxinus excelsior var. diversifolia","Fraxinus excelsior var. diversifolia",1,1,"False"
"Fraxinus pennsylvanica","Fraxinus pennsylvanica",1,1,"False"
"Fraxinus pennsylvanica var. pennsylvanica","Fraxinus pennsylvanica var. pennsylvanica",1,1,"False"
"Fraxinus pubescens","Fraxinus pubescens",1,1,"False"
"Fraxinus darlingtonii","Fraxinus darlingtonii",1,1,"False"
"Fraxinus chinensis","Fraxinus chinensis",1,1,"False"
"Fraxinus americana var. biltmoreana","Fraxinus americana var. biltmoreana",1,1,"False"
"Fraxinus alba","Fraxinus alba",1,1,"False"
"Fraxinus excelsior var. erosa","Fraxinus excelsior var. erosa",1,1,"False"
"Fraxinus ornus","Fraxinus ornus",1,1,"False"
"Fraxinus biltmoreana","Fraxinus biltmoreana",1,1,"False"
"Fraxinus pennsylvanica subsp. subintegerrima","Fraxinus pennsylvanica subsp. subintegerrima",1,1,"False"
"Fraxinus cavekiana","Fraxinus cavekiana",1,1,"False"
"Fraxinus americana var. americana","Fraxinus americana var. americana",1,1,"False"
"Fraxinus pubescens var. nana","Fraxinus pubescens var. nana",1,1,"False"
"Fraxinus velutina","Fraxinus velutina",1,1,"False"
"Fraxinus rotundifolia","Fraxinus rotundifolia",1,1,"False"
"Fraxinus excelsior var. monophylla","Fraxinus excelsior var. monophylla",1,1,"False"
"Fraxinus parvifolia","Fraxinus parvifolia",1,1,"False"
"Fraxinus hondurensis","Fraxinus hondurensis",1,1,"False"
"Fraxinus mandshurica var. japonica","Fraxinus mandshurica var. japonica",1,1,"False"
"Fraxinus rostrata","Fraxinus rostrata",1,1,"False"
"Fraxinus elongatifolia","Fraxinus elongatifolia",1,1,"False"
"Fraxinus campestris","Fraxinus campestris",1,1,"False"
"Fraxinus smallii","Fraxinus smallii",1,1,"False"
"Fraxinus pubescens var. coriacea","Fraxinus pubescens var. coriacea",1,1,"False"
"Fraxinus pennsylvanica var. typica","Fraxinus pennsylvanica var. typica",1,1,"False"
"Fraxinus pennsylvanica var. campestris","Fraxinus pennsylvanica var. campestris",1,1,"False"
"Fraxinus angustifolia","Fraxinus angustifolia",1,1,"False"
"Fraxinus americana var. microcarpa","Fraxinus americana var. microcarpa",1,1,"False"
"Fraxinus uhdei","Fraxinus uhdei",1,1,"False"
"Fraxinus pennsylvanica var. austinii","Fraxinus pennsylvanica var. austinii",1,1,"False"
"Fraxinus pennsylvanica subsp. novae-angliae","Fraxinus pennsylvanica subsp. novae-angliae",1,1,"False"
"Fraxinus americana var. biltmoreana","Fraxinus americana var. biltmoreana",1,1,"False"
"Fraxinus ornus var. argentea","Fraxinus ornus var. argentea",1,1,"False"
"Fraxinus chiapensis","Fraxinus chiapensis",1,1,"False"
"Fraxinus lanceolata","Fraxinus lanceolata",1,1,"False"
"Fraxinus mandshurica","Fraxinus mandshurica",1,1,"False"
"Fraxinus viridis","Fraxinus viridis",1,1,"False"
"Fraxinus pennsylvanica var. subintegerrima","Fraxinus pennsylvanica var. subintegerrima",1,1,"False"
"Fraxinus americana","Fraxinus americana",1,1,"False"
"Fraxinus angustifolia var. lentiscifolia","Fraxinus angustifolia var. lentiscifolia",1,1,"False"
"Fraxinus angustifolia subsp. angustifolia","Fraxinus angustifolia subsp. angustifolia",1,1,"False"
"Fraxinus excelsissima","Fraxinus excelsissima",1,1,"False"
"Fraxinus floribunda","Fraxinus floribunda",1,1,"False"
"Fraxinus ornus var. rotundifolia","Fraxinus ornus var. rotundifolia",1,1,"False"
"Fraxinus excelsior","Fraxinus excelsior",1,1,"False"
"Freycinetia longispica","Freycinetia longispica",1,1,"False"
"Freycinetia monticola","Freycinetia monticola",1,1,"False"
"Freycinetia arborea","Freycinetia arborea",1,1,"False"
"Freycinetia scandens","Freycinetia scandens",1,1,"False"
"Fritillaria lutea","Fritillaria lutea",1,1,"False"
"Fritillaria karelinii","Fritillaria karelinii",1,1,"False"
"Fritillaria collina","Fritillaria collina",1,1,"False"
"Fritillaria lutea","Fritillaria lutea",1,1,"False"
"Frumentum triticum","Frumentum triticum",1,1,"False"
"Frumentum hordeum","Frumentum hordeum",1,1,"False"
"Frumentum sativum","Frumentum sativum",1,1,"False"
"Fuchsia decussata","Fuchsia decussata",1,1,"False"
"Fuchsia magellanica var. macrostema","Fuchsia magellanica var. macrostema",1,1,"False"
"Fuchsia magellanica var. magellanica","Fuchsia magellanica var. magellanica",1,1,"False"
"Fuchsia multiflora","Fuchsia multiflora",1,1,"False"
"Fuchsia magellanica var. discolor","Fuchsia magellanica var. discolor",1,1,"False"
"Fuchsia gracilis","Fuchsia gracilis",1,1,"False"
"Fuchsia magellanica","Fuchsia magellanica",1,1,"False"
"Fuchsia magellanica var. globosa","Fuchsia magellanica var. globosa",1,1,"False"
"Fuchsia magellanica var. gracilis","Fuchsia magellanica var. gracilis",1,1,"False"
"Fuchsia magellanica var. molinae","Fuchsia magellanica var. molinae",1,1,"False"
"Fuchsia globosa","Fuchsia globosa",1,1,"False"
"Fuirena ciliaris","Fuirena ciliaris",1,1,"False"
"Fuirena ciliaris","Fuirena ciliaris",1,1,"False"
"Fumana bracteifera","Fumana bracteifera",1,1,"False"
"Fumana glutinosa","Fumana glutinosa",1,1,"False"
"Fumana thymifolia var. glutinosa","Fumana thymifolia var. glutinosa",1,1,"False"
"Fumana nudifolia","Fumana nudifolia",1,1,"False"
"Fumana hispidula","Fumana hispidula",1,1,"False"
"Fumana thymifolia","Fumana thymifolia",1,1,"False"
"Fumana barrelieri","Fumana barrelieri",1,1,"False"
"Fumana viscida","Fumana viscida",1,1,"False"
"Fumana procumbens","Fumana procumbens",1,1,"False"
"Fumana thymifolia","Fumana thymifolia",1,1,"False"
"Fumaria officinalis","Fumaria officinalis",1,1,"False"
"Fumaria officinalis subsp. officinalis","Fumaria officinalis subsp. officinalis",1,1,"False"
"Fumaria petteri","Fumaria petteri",1,1,"False"
"Fumaria vaillantii var. maroccana","Fumaria vaillantii var. maroccana",1,1,"False"
"Fumaria micrantha","Fumaria micrantha",1,1,"False"
"Fumaria bulbosa","Fumaria bulbosa",1,1,"False"
"Fumaria muralis","Fumaria muralis",1,1,"False"
"Fumaria vaillantii","Fumaria vaillantii",1,1,"False"
"Fumaria spicata","Fumaria spicata",1,1,"False"
"Fumaria media","Fumaria media",1,1,"False"
"Fumaria halleri","Fumaria halleri",1,1,"False"
"Fumaria muralis","Fumaria muralis",1,1,"False"
"Fumaria officinalis var. densiflora","Fumaria officinalis var. densiflora",1,1,"False"
"Fumaria major","Fumaria major",1,1,"False"
"Fumaria lutea","Fumaria lutea",1,1,"False"
"Fumaria media","Fumaria media",1,1,"False"
"Fumaria densiflora","Fumaria densiflora",1,1,"False"
"Fuscospora cliffortioides","Fuscospora cliffortioides",1,1,"False"
"Fuscospora fusca","Fuscospora fusca",1,1,"False"
"Gagea pseudoreticulata","Gagea pseudoreticulata",1,1,"False"
"Gagea fistulosa","Gagea fistulosa",1,1,"False"
"Gagea bohemica","Gagea bohemica",1,1,"False"
"Gagea reticulata var. tenuifolia","Gagea reticulata var. tenuifolia",1,1,"False"
"Gagea bohemica","Gagea bohemica",1,1,"False"
"Gagea bohemica subsp. saxatilis","Gagea bohemica subsp. saxatilis",1,1,"False"
"Gagea tenuifolia","Gagea tenuifolia",1,1,"False"
"Gagea fistulosa","Gagea fistulosa",1,1,"False"
"Gagea serotina","Gagea serotina",1,1,"False"
"Gagea saxatilis","Gagea saxatilis",1,1,"False"
"Gagea reticularis","Gagea reticularis",1,1,"False"
"Gagea glacialis","Gagea glacialis",1,1,"False"
"Gagea saxatilis","Gagea saxatilis",1,1,"False"
"Gagea bohemica subsp. corsica","Gagea bohemica subsp. corsica",1,1,"False"
"Gagea divaricata","Gagea divaricata",1,1,"False"
"Gagea tenera","Gagea tenera",1,1,"False"
"Gagea pygmaea","Gagea pygmaea",1,1,"False"
"Gagea bohemica var. corsica","Gagea bohemica var. corsica",1,1,"False"
"Gagea nakaiana","Gagea nakaiana",1,1,"False"
"Gagea liotardii","Gagea liotardii",1,1,"False"
"Gagea corsica","Gagea corsica",1,1,"False"
"Gagea bulbifera","Gagea bulbifera",1,1,"False"
"Gagea coreanica","Gagea coreanica",1,1,"False"
"Gagea callieri","Gagea callieri",1,1,"False"
"Gagea reticulata","Gagea reticulata",1,1,"False"
"Gagea bergii","Gagea bergii",1,1,"False"
"Gahnia vitiensis","Gahnia vitiensis",1,1,"False"
"Gaillardia aestivalis var. aestivalis","Gaillardia aestivalis var. aestivalis",1,1,"False"
"Gaillardia aestivalis var. flavovirens","Gaillardia aestivalis var. flavovirens",1,1,"False"
"Gaillardia aestivalis var. winkleri","Gaillardia aestivalis var. winkleri",1,1,"False"
"Gaillardia aestivalis","Gaillardia aestivalis",1,1,"False"
"Gaillardia rigida","Gaillardia rigida",1,1,"False"
"Gaillardia bicolor","Gaillardia bicolor",1,1,"False"
"Gaillardia chrysantha","Gaillardia chrysantha",1,1,"False"
"Gaillardia lutea","Gaillardia lutea",1,1,"False"
"Gaillardia lanceolata","Gaillardia lanceolata",1,1,"False"
"Gaillardia fastigiata","Gaillardia fastigiata",1,1,"False"
"Galanthus imperati","Galanthus imperati",1,1,"False"
"Galanthus nivalis subsp. imperati","Galanthus nivalis subsp. imperati",1,1,"False"
"Galanthus nivalis var. scharlockii","Galanthus nivalis var. scharlockii",1,1,"False"
"Galanthus nivalis var. majus","Galanthus nivalis var. majus",1,1,"False"
"Galanthus nivalis","Galanthus nivalis",1,1,"False"
"Galarhoeus lathyris","Galarhoeus lathyris",1,1,"False"
"Galatella tenuifolia","Galatella tenuifolia",1,1,"False"
"Galatella punctata","Galatella punctata",1,1,"False"
"Galatella sedifolia","Galatella sedifolia",1,1,"False"
"Gale belgica","Gale belgica",1,1,"False"
"Gale palustris","Gale palustris",1,1,"False"
"Galearia fragifera","Galearia fragifera",1,1,"False"
"Galega orientalis","Galega orientalis",1,1,"False"
"Galeobdolon luteum var. florentinum","Galeobdolon luteum var. florentinum",1,1,"False"
"Galeobdolon luteum subsp. montanum","Galeobdolon luteum subsp. montanum",1,1,"False"
"Galeobdolon endtmannii","Galeobdolon endtmannii",1,1,"False"
"Galeobdolon luteum subsp. montanum","Galeobdolon luteum subsp. montanum",1,1,"False"
"Galeobdolon luteum","Galeobdolon luteum",1,1,"False"
"Galeobdolon amplexicaule","Galeobdolon amplexicaule",1,1,"False"
"Galeobdolon montanum","Galeobdolon montanum",1,1,"False"
"Galeopsis tetrahit","Galeopsis tetrahit",1,1,"False"
"Galeopsis praecox","Galeopsis praecox",1,1,"False"
"Galeopsis tetrahit var. bifida","Galeopsis tetrahit var. bifida",1,1,"False"
"Galeopsis alpicola","Galeopsis alpicola",1,1,"False"
"Galeopsis leucantha","Galeopsis leucantha",1,1,"False"
"Galeopsis ladanum var. abundantiaca","Galeopsis ladanum var. abundantiaca",1,1,"False"
"Galeopsis reichenbachii","Galeopsis reichenbachii",1,1,"False"
"Galeopsis grandiflora","Galeopsis grandiflora",1,1,"False"
"Galeopsis tetrahit var. arvensis","Galeopsis tetrahit var. arvensis",1,1,"False"
"Galeopsis neglecta","Galeopsis neglecta",1,1,"False"
"Galeopsis tetrahit var. sylvestris","Galeopsis tetrahit var. sylvestris",1,1,"False"
"Galeopsis tetrahit subsp. bifida","Galeopsis tetrahit subsp. bifida",1,1,"False"
"Galeopsis fusca","Galeopsis fusca",1,1,"False"
"Galeopsis bifida","Galeopsis bifida",1,1,"False"
"Galeopsis tetrahit var. reichenbachii","Galeopsis tetrahit var. reichenbachii",1,1,"False"
"Galeopsis leucantha","Galeopsis leucantha",1,1,"False"
"Galeopsis pyrenaica var. nana","Galeopsis pyrenaica var. nana",1,1,"False"
